id,title,author,year,total_weeks,first_week,debut_rank,best_rank,author_count,author_first_name,author_last_name,author_gender,author_race
7320,WINTER IN APRIL,Robert Nathan,1938,3,1938-01-24,5,5,1,['Robert'],['Nathan'],['M'],['white']
7321,WINTER IN PARADISE,Elin Hilderbrand,2018,4,2018-10-28,5,5,1,['Elin'],['Hilderbrand'],['F'],['white']
7322,WINTER KILLS,Richard Condon,1974,8,1974-07-07,8,7,1,['Richard'],['Condon'],['M'],['white']
7323,WINTER OF THE WORLD,Ken Follett,2012,14,2012-10-07,1,1,1,['Ken'],['Follett'],['M'],['white']
7324,WINTER PREY,John Sandford,1993,3,1993-04-18,8,8,1,['John'],['Sandford'],['M'],['white']
7325,WINTER SOLSTICE,Elin Hilderbrand,2017,1,2017-10-22,13,13,1,['Elin'],['Hilderbrand'],['F'],['white']
7326,WINTER SOLSTICE,Rosamunde Pilcher,2000,11,2000-08-20,1,1,1,['Rosamunde'],['Pilcher'],['F'],['white']
7327,WINTER STORMS,Elin Hilderbrand,2016,2,2016-10-23,10,10,1,['Elin'],['Hilderbrand'],['F'],['white']
7328,WINTER STREET,Elin Hilderbrand,2014,2,2014-11-02,11,11,1,['Elin'],['Hilderbrand'],['F'],['white']
7329,WINTER STUDY,Nevada Barr,2008,3,2008-04-20,10,10,1,['Nevada'],['Barr'],['F'],['white']
733,BLESS THIS HOUSE,Norah Lofts,1954,25,1954-04-11,8,2,1,['Norah'],['Lofts'],['F'],['white']
7330,WINTER'S HEART,Robert Jordan,2000,8,2000-11-26,1,1,1,['Robert'],['Jordan'],['M'],['white']
7331,WINTER'S TALE,Mark Helprin,1983,19,1983-09-25,8,6,1,['Mark'],['Helprin'],['M'],[None]
7332,WINTERS' TALES,Jonathan Winters,1987,14,1987-12-27,12,4,1,['Jonathan'],['Winters'],['M'],['white']
7333,WIRED,Julie Garwood,2017,1,2017-07-23,7,7,1,['Julie'],['Garwood'],['F'],['white']
7334,WISDOM'S GATE,Margaret Ayer Barnes,1938,1,1938-12-12,5,5,1,['Margaret'],['Barnes'],['F'],['white']
7335,WISH YOU WELL,David Baldacci,2000,6,2000-11-12,8,5,1,['David'],['Baldacci'],['M'],['white']
7336,WITCH WRAITH,Terry Brooks,2013,1,2013-08-04,11,11,1,['Terry'],['Brooks'],['M'],['white']
7337,WITH ALL MY HEART,Margaret Campbell Barnes,1951,1,1951-10-07,16,16,1,['Margaret'],['Barnes'],['F'],['white']
7338,WITH BOTH EYES OPEN,Paul Hyde Bonner,1956,2,1956-05-27,14,10,1,['Paul'],['Bonner'],['M'],['white']
7339,WITH NO ONE AS WITNESS,Elizabeth George,2005,6,2005-04-03,6,6,1,['Elizabeth'],['George'],['F'],['white']
734,BLESSING IN DISGUISE,Danielle Steel,2019,4,2019-05-26,3,3,1,['Danielle'],['Steel'],['F'],['white']
7340,WITH THIS RING,Amanda Quick,1998,3,1998-04-19,10,10,1,['Amanda'],['Quick'],['F'],['white']
7341,WITHIN THIS PRESENT,Margaret Ayer Barnes,1933,10,1933-11-27,3,2,1,['Margaret'],['Barnes'],['F'],['white']
7342,WITHOUT MERCY,Jack Higgins,2005,4,2005-09-11,8,8,1,['Jack'],['Higgins'],['M'],['white']
7343,WITHOUT MERCY,Lisa Jackson,2010,1,2010-04-18,11,11,1,['Lisa'],['Jackson'],['F'],['black']
7344,WITHOUT REMORSE,Tom Clancy,1993,32,1993-08-29,1,1,1,['Tom'],['Clancy'],['M'],['white']
7345,WITHOUT WARNING,Joel C. Rosenberg,2017,1,2017-04-02,6,6,1,['Joel'],['Rosenberg'],['M'],['white']
7346,WIZARD AND GLASS,Stephen King,1997,1,1997-09-21,12,12,1,['Stephen'],['King'],['M'],['white']
7347,WLT,Garrison Keillor,1991,7,1991-12-08,10,7,1,['Garrison'],['Keillor'],['M'],['white']
7348,WOBEGON BOY,Garrison Keillor,1997,7,1997-11-30,14,9,1,['Garrison'],['Keillor'],['M'],['white']
7349,WOLF HALL,Hilary Mantel,2009,6,2009-11-01,15,7,1,['Hilary'],['Mantel'],['F'],['white']
735,BLESSINGS,Anna Quindlen,2002,9,2002-10-06,3,3,1,['Anna'],['Quindlen'],['F'],['white']
7350,WOLF IN WHITE VAN,John Darnielle,2014,2,2014-10-05,9,9,1,['John'],['Darnielle'],['M'],['white']
7351,WOLF PACK,C.J. Box,2019,5,2019-03-31,2,2,1,['C.J.'],['Box'],[None],['white']
7352,WOMAN AT THE WINDOW,Nelia Gardner White,1951,1,1951-10-28,16,16,1,['Nelia'],['White'],['F'],['white']
7353,WOMAN OF GOD,James Patterson and Maxine Paetro,2016,4,2016-10-16,1,1,2,"['James', 'Maxine']","['Patterson', 'Paetro']","['M', 'F']","['white', None]"
7354,WOMAN OF PROPERTY,Mabel Seeley,1947,6,1947-10-12,16,12,1,['Mabel'],['Seeley'],['F'],['white']
7355,WOMAN WITH A SWORD,Hollister Noble,1948,10,1948-08-15,12,7,1,['Hollister'],['Noble'],['M'],['white']
7356,WOMEN AND THOMAS HARROW,John P. Marquand,1958,17,1958-10-12,9,4,1,['John'],['Marquand'],['M'],['white']
7357,WOMEN'S WORK,Anne Tolstoi Wallach,1981,3,1981-09-06,11,11,1,['Anne'],['Wallach'],['F'],['white']
7358,WORDS OF RADIANCE,Brandon Sanderson,2014,6,2014-03-23,1,1,1,['Brandon'],['Sanderson'],['M'],['white']
7359,WORK OF ART,Sinclair Lewis,1934,13,1934-01-29,7,1,1,['Sinclair'],['Lewis'],['M'],['white']
736,BLESSINGS,Belva Plain,1989,11,1989-08-06,13,3,1,['Belva'],['Plain'],['F'],['white']
7360,WORLD AND ENOUGH TIME,Robert Penn Warren,1950,18,1950-07-09,6,2,1,['Robert'],['Warren'],['M'],['white']
7361,WORLD CRUISE,Frances Malm,1960,1,1960-05-01,15,15,1,['Frances'],['Malm'],['F'],['white']
7362,WORLD GONE BY,Dennis Lehane,2015,3,2015-03-29,8,8,1,['Dennis'],['Lehane'],['M'],['white']
7363,WORLD SO WIDE,Sinclair Lewis,1951,3,1951-04-15,16,15,1,['Sinclair'],['Lewis'],['M'],['white']
7364,WORLD WAR Z,Max Brooks,2006,3,2006-10-01,11,10,1,['Max'],['Brooks'],['M'],['white']
7365,WORLD WITHOUT END,Ken Follett,2007,26,2007-10-28,1,1,1,['Ken'],['Follett'],['M'],['white']
7366,"WORLD WITHOUT END, AMEN",Jimmy Breslin,1973,17,1973-09-16,10,4,1,['Jimmy'],['Breslin'],['M'],['white']
7367,WORLD'S END,Upton Sinclair,1940,5,1940-07-01,6,3,1,['Upton'],['Sinclair'],['M'],['white']
7368,WORLD'S FAIR,E. L. Doctorow,1985,13,1985-11-17,13,7,1,['E.'],['Doctorow'],[None],[None]
7369,WORLDLY GOODS,Michael Korda,1982,1,1982-07-25,14,14,1,['Michael'],['Korda'],['M'],['white']
737,BLIND ALLEY,Iris Johansen,2004,3,2004-10-03,11,11,1,['Iris'],['Johansen'],['F'],['white']
7370,WORST CASE,James Patterson and Michael Ledwidge,2010,8,2010-02-21,1,1,2,"['James', 'Michael']","['Patterson', 'Ledwidge']","['M', 'M']","['white', 'white']"
7371,WORST FEARS REALIZED,Stuart Woods,1999,3,1999-08-29,12,12,1,['Stuart'],['Woods'],['M'],['white']
7372,WORTH DYING FOR,Lee Child,2010,5,2010-11-07,1,1,1,['Lee'],['Child'],['M'],['white']
7373,WRATH OF A MAD GOD,Raymond E. Feist,2008,1,2008-04-13,16,16,1,['Raymond'],['Feist'],['M'],['white']
7374,WRATH OF POSEIDON,Clive Cussler and Robin Burcell,2020,1,2020-06-14,14,14,2,"['Clive', 'Robin']","['Cussler', 'Burcell']","['M', 'F']","[None, None]"
7375,WRECKED,Carol Higgins Clark,2010,1,2010-05-02,8,8,1,['Carol'],['Clark'],['F'],['white']
7376,WRITERS & LOVERS,Lily King,2020,1,2020-03-22,8,8,1,['Lily'],['King'],['F'],['white']
7377,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,2014,10,2014-06-29,1,1,1,['Diana'],['Gabaldon'],['F'],['hispanic']
7378,WRITTEN ON THE WIND,Robert Wilder,1946,14,1946-02-10,9,7,1,['Robert'],['Wilder'],['M'],['white']
7379,XO,Jeffery Deaver,2012,1,2012-07-01,15,15,1,['Jeffery'],['Deaver'],['M'],['white']
738,BLINDMAN'S BLUFF,Faye Kellerman,2009,1,2009-08-30,14,14,1,['Faye'],['Kellerman'],['F'],['white']
7380,XPD,Len Deighton,1981,13,1981-05-17,14,6,1,['Len'],['Deighton'],['M'],['white']
7381,YA-YAS IN BLOOM,Rebecca Wells,2005,6,2005-04-17,3,3,1,['Rebecca'],['Wells'],['F'],['white']
7382,YANG AND YIN,Alice Tisdale Hobart,1936,16,1936-11-23,3,3,1,['Alice'],['Hobart'],['F'],['white']
7383,YEAR ONE,Nora Roberts,2017,5,2017-12-24,3,3,1,['Nora'],['Roberts'],['F'],['white']
7384,YEARS ARE SO LONG,Josephine Lawrence,1934,5,1934-07-09,6,4,1,['Josephine'],['Lawrence'],['F'],['white']
7385,YELLOW TAPERS FOR PARIS,Bruce Marshall,1946,1,1946-10-06,16,16,1,['Bruce'],['Marshall'],['M'],['white']
7386,YESTERDAY,Maria Dermout,1959,1,1959-10-04,15,15,1,['Maria'],['Dermout'],['F'],[None]
7387,YOU AND I,Myron Brinig,1945,1,1945-12-16,15,15,1,['Myron'],['Brinig'],['M'],[None]
7388,YOU AND ME BABE,Chuck Barris,1974,7,1974-05-05,7,7,1,['Chuck'],['Barris'],['M'],['white']
7389,YOU ARE NOT A STRANGER HERE,Adam Haslett,2002,2,2002-08-25,11,11,1,['Adam'],['Haslett'],['M'],['white']
739,BLINDSIDE,Catherine Coulter,2003,6,2003-08-17,2,2,1,['Catherine'],['Coulter'],['F'],['white']
7390,YOU ARE NOT ALONE,Greer Hendricks and Sarah Pekkanen,2020,1,2020-03-22,7,7,2,"['Greer', 'Sarah']","['Hendricks', 'Pekkanen']","['F', 'F']","['white', None]"
7391,YOU BELONG TO ME,Mary Higgins Clark,1998,12,1998-05-03,2,1,1,['Mary'],['Clark'],['F'],['white']
7392,YOU CAN'T GO HOME AGAIN,Thomas Wolfe,1940,8,1940-09-30,1,1,1,['Thomas'],['Wolfe'],['M'],['white']
7393,YOU CAN'T HAVE EVERYTHING,Kathleen Norris,1937,2,1937-09-06,5,5,1,['Kathleen'],['Norris'],['F'],['white']
7394,YOU DON'T OWN ME,Mary Higgins Clark and Alafair Burke,2018,2,2018-11-25,11,11,2,"['Mary', 'Alafair']","['Clark', 'Burke']","['F', None]","['white', 'white']"
7395,YOU DON'T WANT TO KNOW,Lisa Jackson,2012,1,2012-08-26,15,15,1,['Lisa'],['Jackson'],['F'],['black']
7396,YOU ONLY LIVE TWICE,Ian Fleming,1964,23,1964-09-06,7,5,1,['Ian'],['Fleming'],['M'],['white']
7397,YOU SHALL KNOW THEM,Rita Vercors,1953,6,1953-07-26,15,10,1,['Rita'],['Vercors'],['F'],[None]
7398,YOU SHOULD HAVE KNOWN,Jean Hanff Korelitz,2014,1,2014-04-06,15,15,1,['Jean'],['Korelitz'],['F'],[None]
7399,YOU SUCK,Christopher Moore,2007,4,2007-02-04,6,6,1,['Christopher'],['Moore'],['M'],['white']
74,A CONJURING OF LIGHT,V. E. Schwab,2017,1,2017-03-12,6,6,1,['V.'],['Schwab'],['M'],['white']
740,BLINDSIDE,James Patterson and James O. Born,2020,6,2020-03-15,1,1,2,"['James', 'James']","['Patterson', 'Born']","['M', 'M']","['white', 'white']"
7400,YOU WILL PAY,Lisa Jackson,2017,1,2017-06-18,14,14,1,['Lisa'],['Jackson'],['F'],['black']
7401,YOUNG HENRY OF NAVARRE,Heinrich Mann,1937,1,1937-10-04,5,5,1,['Heinrich'],['Mann'],['M'],['white']
7402,YOUNG MEN IN SPATS,P. G. Wodehouse,1936,3,1936-07-27,8,8,1,['P.'],['Wodehouse'],['F'],[None]
7403,YOUNG RENNY,Mazo De La Roche,1935,13,1935-05-27,2,1,1,['Mazo'],['Roche'],[None],['white']
7404,YOUNGBLOOD HAWKE,Herman Wouk,1962,26,1962-05-27,10,2,1,['Herman'],['Wouk'],['M'],[None]
7405,YOUNGER SISTER,Kathleen Norris,1932,1,1932-07-11,3,3,1,['Kathleen'],['Norris'],['F'],['white']
7406,YOUR HEART BELONGS TO ME,Dean Koontz,2008,5,2008-12-14,6,6,1,['Dean'],['Koontz'],['M'],['white']
7407,YOU’VE BEEN WARNED,James Patterson and Howard Roughan,2007,8,2007-09-30,1,1,2,"['James', 'Howard']","['Patterson', 'Roughan']","['M', 'M']","['white', 'white']"
7408,Z,Therese Anne Fowler,2013,3,2013-04-14,10,10,1,['Therese'],['Fowler'],['F'],['white']
7409,ZAPPED,Carol Higgins Clark,2008,1,2008-04-27,12,12,1,['Carol'],['Clark'],['F'],['white']
741,BLINDSIGHT,Robin Cook,1992,5,1992-01-19,8,5,1,['Robin'],['Cook'],['F'],['white']
7410,ZERO DAY,David Baldacci,2011,7,2011-11-20,1,1,1,['David'],['Baldacci'],['M'],['white']
7411,ZERO HISTORY,William Gibson,2010,2,2010-09-26,9,9,1,['William'],['Gibson'],['M'],['white']
7412,ZERO HOUR,Clive Cussler and Graham Brown,2013,3,2013-06-16,4,4,2,"['Clive', 'Graham']","['Cussler', 'Brown']","['M', 'M']","[None, 'white']"
7413,ZERO K,Don DeLillo,2016,2,2016-05-22,13,12,1,['Don'],['DeLillo'],['M'],['white']
7414,ZEST,Charles G. Norris,1933,2,1933-05-29,3,3,1,['Charles'],['Norris'],['M'],['white']
7415,ZONE ONE,Colson Whitehead,2011,1,2011-11-06,16,16,1,['Colson'],['Whitehead'],['M'],['white']
7416,ZOO,James Patterson and Michael Ledwidge,2012,6,2012-09-23,2,2,2,"['James', 'Michael']","['Patterson', 'Ledwidge']","['M', 'M']","['white', 'white']"
7417,ZOOMAR,Ernie Kovacs,1957,2,1957-12-15,16,16,1,['Ernie'],['Kovacs'],['M'],['white']
7418,ZORBA THE GREEK,Nikos Kazantzakis,1953,9,1953-05-10,13,8,1,['Nikos'],['Kazantzakis'],['M'],[None]
7419,ZORRO,Isabel Allende,2005,4,2005-05-29,12,12,1,['Isabel'],['Allende'],['F'],['hispanic']
742,BLOCKADE BILLY,Stephen King,2010,2,2010-06-13,9,9,1,['Stephen'],['King'],['M'],['white']
7420,ZOYA,Danielle Steel,1988,23,1988-05-15,1,1,1,['Danielle'],['Steel'],['F'],['white']
7421,ZUCKERMAN UNBOUND,Philip Roth,1981,1,1981-07-05,15,15,1,['Philip'],['Roth'],['M'],['white']
7422,“R” IS FOR RICOCHET,Sue Grafton,2004,7,2004-08-01,1,1,1,['Sue'],['Grafton'],['F'],['white']
7423,“S” IS FOR SILENCE,Sue Grafton,2005,11,2005-12-25,1,1,1,['Sue'],['Grafton'],['F'],['white']
7424,“T” IS FOR TRESPASS,Sue Grafton,2007,9,2007-12-23,1,1,1,['Sue'],['Grafton'],['F'],['white']
7425,“U” IS FOR UNDERTOW,Sue Grafton,2009,7,2009-12-20,1,1,1,['Sue'],['Grafton'],['F'],['white']
7426,“V” IS FOR VENGEANCE,Sue Grafton,2011,6,2011-12-04,3,3,1,['Sue'],['Grafton'],['F'],['white']
7427,“W” IS FOR WASTED,Sue Grafton,2013,5,2013-09-29,1,1,1,['Sue'],['Grafton'],['F'],['white']
7428,"“X,”",Sue Grafton,2015,1,2015-10-11,7,7,1,['Sue'],['Grafton'],['F'],['white']
7429,“X”,Sue Grafton,2015,4,2015-09-13,1,1,1,['Sue'],['Grafton'],['F'],['white']
743,BLOOD AND GOLD,Anne Rice,2001,6,2001-11-04,5,5,1,['Anne'],['Rice'],['F'],['white']
7430,“Y” IS FOR YESTERDAY,Sue Grafton,2017,6,2017-09-10,1,1,1,['Sue'],['Grafton'],['F'],['white']
744,BLOOD AND HONOR,W. E. B. Griffin,1997,4,1997-01-26,10,10,1,['W.'],['Griffin'],[None],['white']
745,BLOOD AND HONOR,W.E.B. Griffin,1997,1,1997-01-19,12,12,1,['W.E.B.'],['Griffin'],[None],['white']
746,BLOOD CANTICLE,Anne Rice,2003,5,2003-11-16,5,5,1,['Anne'],['Rice'],['F'],['white']
747,BLOOD COMMUNION,Anne Rice,2018,1,2018-10-21,5,5,1,['Anne'],['Rice'],['F'],['white']
748,BLOOD DREAMS,Kay Hooper,2008,3,2008-01-20,9,9,1,['Kay'],['Hooper'],['F'],['white']
749,BLOOD FURY,J.R. Ward,2018,1,2018-01-28,9,9,1,['J.R.'],['Ward'],[None],['white']
75,A COVENANT WITH DEATH,Stephen Becker,1965,10,1965-02-07,10,6,1,['Stephen'],['Becker'],['M'],['white']
750,BLOOD GAME,Iris Johansen,2009,1,2009-11-08,11,11,1,['Iris'],['Johansen'],['F'],['white']
751,BLOOD INFERNAL,James Rollins,2015,1,2015-03-01,11,11,1,['James'],['Rollins'],['M'],['white']
752,BLOOD LURE,Nevada Barr,2001,3,2001-02-18,14,14,1,['Nevada'],['Barr'],['F'],['white']
753,BLOOD MEMORY,Greg Iles,2005,3,2005-03-06,8,8,1,['Greg'],['Iles'],['M'],['white']
754,BLOOD NOIR,Laurell K. Hamilton,2008,4,2008-06-15,1,1,1,['Laurell'],['Hamilton'],['F'],['white']
755,BLOOD OF VICTORY,Alan Furst,2002,2,2002-09-15,11,11,1,['Alan'],['Furst'],['M'],['white']
756,BLOOD ON SNOW,Jo Nesbo,2015,2,2015-04-26,9,9,1,['Jo'],['Nesbo'],['F'],[None]
757,BLOOD ORCHID,Stuart Woods,2002,1,2002-11-03,10,10,1,['Stuart'],['Woods'],['M'],['white']
758,BLOOD RELATIONS,Phillip Gibbs,1935,1,1935-10-21,9,9,1,['Phillip'],['Gibbs'],['M'],['white']
759,BLOOD TIES,Kay Hooper,2010,1,2010-02-14,4,4,1,['Kay'],['Hooper'],['F'],['white']
76,A CREED FOR THE THIRD MILLENNIUM,Colleen McCullough,1985,9,1985-05-12,13,10,1,['Colleen'],['McCullough'],['F'],['white']
760,BLOOD WORK,Michael Connelly,1998,7,1998-03-22,8,5,1,['Michael'],['Connelly'],['M'],['white']
761,BLOODFEVER,Karen Marie Moning,2007,2,2007-11-04,9,9,1,['Karen'],['Moning'],['F'],[None]
762,BLOODFIRE QUEST,Terry Brooks,2013,2,2013-03-31,7,7,1,['Terry'],['Brooks'],['M'],['white']
763,BLOODLINE,James Rollins,2012,3,2012-07-15,3,3,1,['James'],['Rollins'],['M'],['white']
764,BLOODLINE,Sidney Sheldon,1978,26,1978-02-12,5,1,1,['Sidney'],['Sheldon'],['M'],['white']
765,BLOODY GENIUS,John Sandford,2019,2,2019-10-20,5,5,1,['John'],['Sandford'],['M'],['white']
766,BLOSSOM STREET BRIDES,Debbie Macomber,2014,3,2014-04-13,4,4,1,['Debbie'],['Macomber'],['F'],['white']
767,BLOW FLY,Patricia Cornwell,2003,13,2003-11-02,1,1,1,['Patricia'],['Cornwell'],['F'],['white']
768,BLOWOUT,Catherine Coulter,2004,4,2004-07-04,6,6,1,['Catherine'],['Coulter'],['F'],['white']
769,BLUE,Danielle Steel,2016,5,2016-02-07,1,1,1,['Danielle'],['Steel'],['F'],['white']
77,A CROWN OF SWORDS,Robert Jordan,1996,8,1996-06-23,2,2,1,['Robert'],['Jordan'],['M'],['white']
770,BLUE AT THE MIZZEN,Patrick O'Brian,1999,6,1999-11-14,15,11,1,['Patrick'],"[""O'Brian""]",['M'],[None]
771,BLUE CAMELLIA,Frances Parkinson Keyes,1957,37,1957-02-03,12,3,1,['Frances'],['Keyes'],['F'],['white']
772,BLUE DIARY,Alice Hoffman,2001,6,2001-08-12,6,6,1,['Alice'],['Hoffman'],['F'],['white']
773,BLUE HORSES,Mary Oliver,2014,1,2014-11-02,15,15,1,['Mary'],['Oliver'],['F'],['white']
774,BLUE HURRICANE,F. Van Wyck Mason,1954,13,1954-11-21,12,10,1,['F.'],['Mason'],[None],['white']
775,BLUE LABYRINTH,Douglas Preston and Lincoln Child,2014,4,2014-11-30,5,5,2,"['Douglas', 'Lincoln']","['Preston', 'Child']","['M', 'M']","['white', 'white']"
776,BLUE MOON,Lee Child,2019,11,2019-11-24,1,1,1,['Lee'],['Child'],['M'],['white']
777,BLUE SCREEN,Robert B. Parker,2006,3,2006-07-02,6,6,1,['Robert'],['Parker'],['M'],['white']
778,BLUE SHOE,Anne Lamott,2002,1,2002-10-27,16,16,1,['Anne'],['Lamott'],['F'],['white']
779,BLUE SHOES & HAPPINESS,Alexander McCall Smith,2006,6,2006-05-07,2,2,1,['Alexander'],['Smith'],['M'],['white']
78,A CUP OF CHRISTMAS TEA,Tom Hegg,1993,9,1993-01-17,15,11,1,['Tom'],['Hegg'],['M'],['white']
780,"BLUE SKIES, NO CANDY",Gael Greene,1976,8,1976-11-14,8,6,1,['Gael'],['Greene'],['M'],['white']
781,BLUE SMOKE,Nora Roberts,2005,5,2005-10-23,2,2,1,['Nora'],['Roberts'],['F'],['white']
782,BLUE-EYED DEVIL,Lisa Kleypas,2008,1,2008-04-13,14,14,1,['Lisa'],['Kleypas'],['F'],['white']
783,BLUE-EYED DEVIL,Robert B. Parker,2010,1,2010-05-23,9,9,1,['Robert'],['Parker'],['M'],['white']
784,BLUEBEARD,Kurt Vonnegut,1987,11,1987-11-01,14,8,1,['Kurt'],['Vonnegut'],['M'],[None]
785,BODY DOUBLE,Tess Gerritsen,2004,3,2004-09-05,12,12,1,['Tess'],['Gerritsen'],['F'],['white']
786,BODY OF LIES,Iris Johansen,2002,4,2002-04-14,5,5,1,['Iris'],['Johansen'],['F'],['white']
787,BODY SURFING,Anita Shreve,2007,5,2007-05-13,6,6,1,['Anita'],['Shreve'],['F'],['white']
788,BODY WORK,Sara Paretsky,2010,1,2010-09-19,9,9,1,['Sara'],['Paretsky'],['F'],[None]
789,BOLD GALILEAN,Legette Blythe,1949,1,1949-03-13,16,16,1,['Legette'],['Blythe'],[None],['white']
79,A CUP OF CHRISTMAS TEA,Tom Hegg. Illustrated by Warren Hanson,1995,1,1995-12-31,13,13,1,['Tom'],['Hanson'],['M'],['white']
790,BOLT,Dick Francis,1987,13,1987-03-15,11,3,1,['Dick'],['Francis'],['M'],['white']
791,BOMBSHELL,Catherine Coulter,2013,3,2013-07-28,5,5,1,['Catherine'],['Coulter'],['F'],['white']
792,BON VOYAGE,Marrijane and Joseph Hayes,1957,1,1957-02-24,15,15,2,"['Marrijane', 'Joseph']","['N/A', 'Hayes']","[None, 'M']","[None, 'white']"
793,BONE BOX,Faye Kellerman,2017,1,2017-03-19,12,12,1,['Faye'],['Kellerman'],['F'],['white']
794,BONE CROSSED,Patricia Briggs,2009,4,2009-02-22,3,3,1,['Patricia'],['Briggs'],['F'],['white']
795,BONE DEEP,Randy Wayne White,2014,1,2014-03-23,7,7,1,['Randy'],['White'],['M'],['white']
796,BONEMAN'S DAUGHTERS,Ted Dekker,2009,1,2009-05-03,10,10,1,['Ted'],['Dekker'],['M'],['white']
797,BONES,Jonathan Kellerman,2008,3,2008-11-09,4,4,1,['Jonathan'],['Kellerman'],['M'],['white']
798,BONES ARE FOREVER,Kathy Reichs,2012,2,2012-09-16,4,4,1,['Kathy'],['Reichs'],['F'],[None]
799,BONES NEVER LIE,Kathy Reichs,2014,2,2014-10-12,4,4,1,['Kathy'],['Reichs'],['F'],[None]
8,$100 MISUNDERSTANDING,Robert Gover,1962,16,1962-12-02,15,4,1,['Robert'],['Gover'],['M'],['white']
80,A DANCE TO THE MUSIC OF TIME: The Kindly Ones,Anthony Powell,1962,2,1962-02-18,16,16,1,['Anthony'],['Powell'],['M'],['white']
800,BONES OF THE LOST,Kathy Reichs,2013,1,2013-09-15,7,7,1,['Kathy'],['Reichs'],['F'],[None]
801,BONES TO ASHES,Kathy Reichs,2007,4,2007-09-16,4,3,1,['Kathy'],['Reichs'],['F'],[None]
802,BONFIRE,Dorothy Canfield,1933,1,1933-12-04,2,2,1,['Dorothy'],['Canfield'],['F'],['white']
803,BONJOUR TRISTESSE,Francoise Sagan,1955,38,1955-03-20,13,1,1,['Francoise'],['Sagan'],['F'],['white']
804,BONNIE,Iris Johansen,2011,2,2011-11-06,3,3,1,['Iris'],['Johansen'],['F'],['white']
805,BOOK OF THE DEAD,Patricia Cornwell,2007,10,2007-11-11,1,1,1,['Patricia'],['Cornwell'],['F'],['white']
806,BOOK WITHOUT A NAME,Kit Williams,1984,3,1984-06-17,8,8,1,['Kit'],['Williams'],['M'],['white']
807,BOOMSDAY,Christopher Buckley,2007,1,2007-04-22,15,15,1,['Christopher'],['Buckley'],['M'],['white']
808,BOON ISLAND,Kenneth Roberts,1956,16,1956-01-22,9,5,1,['Kenneth'],['Roberts'],['M'],['white']
809,BORDER MUSIC,Robert James Waller,1995,18,1995-02-26,3,2,1,['Robert'],['Waller'],['M'],['white']
81,A DANCE WITH DRAGONS,George R. R. Martin,2011,86,2011-07-31,1,1,1,['George'],['Martin'],['M'],['white']
810,BORDERLINE,Nevada Barr,2009,1,2009-04-26,7,7,1,['Nevada'],['Barr'],['F'],['white']
811,BORN IN DEATH,J. D. Robb,2006,3,2006-11-26,3,3,1,['J.'],['Robb'],['M'],['white']
812,BORN IN WEDLOCK,Margaret Echard,1956,2,1956-12-16,15,15,1,['Margaret'],['Echard'],['F'],['white']
813,BORN OF SHADOWS,Sherrilyn Kenyon,2011,1,2011-05-15,6,6,1,['Sherrilyn'],['Kenyon'],['F'],['white']
814,BORN OF SILENCE,Sherrilyn Kenyon,2012,1,2012-05-20,14,14,1,['Sherrilyn'],['Kenyon'],['F'],['white']
815,BORN OF VENGEANCE,Sherrilyn Kenyon,2017,1,2017-02-26,15,15,1,['Sherrilyn'],['Kenyon'],['F'],['white']
816,BORN TO DARKNESS,Suzanne Brockmann,2012,1,2012-04-08,12,12,1,['Suzanne'],['Brockmann'],['F'],['white']
817,BOTANY BAY,Charles Nordhoff and James Norman Hall,1941,7,1941-11-24,6,5,2,"['Charles', 'James']","['Nordhoff', 'Hall']","['M', 'M']","['white', 'white']"
818,BOW DOWN TO WOOD AND STONE,Josephine Lawrence,1938,1,1938-02-21,7,7,1,['Josephine'],['Lawrence'],['F'],['white']
819,BRAIN,Robin Cook,1981,14,1981-02-15,11,2,1,['Robin'],['Cook'],['F'],['white']
82,A DANGEROUS FORTUNE,Ken Follett,1993,14,1993-10-24,9,5,1,['Ken'],['Follett'],['M'],['white']
820,"BRAVA, VALENTINE",Adriana Trigiani,2010,2,2010-02-28,7,7,1,['Adriana'],['Trigiani'],['F'],[None]
821,BRAVE NEW WORLD,Aldous Huxley,1932,2,1932-03-07,3,3,1,['Aldous'],['Huxley'],['M'],['white']
822,BREAD UPON THE WATERS,Irwin Shaw,1981,13,1981-09-27,6,6,1,['Irwin'],['Shaw'],['M'],['white']
823,BREAK IN,Dick Francis,1986,13,1986-03-23,9,2,1,['Dick'],['Francis'],['M'],['white']
824,BREAK NO BONES,Kathy Reichs,2006,4,2006-07-30,5,5,1,['Kathy'],['Reichs'],['F'],[None]
825,BREAKDOWN,Jonathan Kellerman,2016,3,2016-02-21,6,6,1,['Jonathan'],['Kellerman'],['M'],['white']
826,BREAKFAST AT TIFFANY'S,Truman Capote,1958,10,1958-12-07,15,12,1,['Truman'],['Capote'],['M'],['hispanic']
827,BREAKFAST OF CHAMPIONS,Kurt Vonnegut,1973,28,1973-05-13,9,1,1,['Kurt'],['Vonnegut'],['M'],[None]
828,BREAKING POINT,C. J. Box,2013,3,2013-03-31,5,5,1,['C.'],['Box'],[None],['white']
829,BREAKING POINT,Suzanne Brockmann,2005,1,2005-07-31,11,11,1,['Suzanne'],['Brockmann'],['F'],['white']
